order_id,order_number,order_date,customer_id,discount,last_updated_at
3761,CA-2021-147550,2021-12-04,427,0.2,2024-12-13
3762,CA-2021-147564,2021-10-02,101,0,2024-12-13
3763,CA-2021-147725,2021-09-14,478,0,2024-12-13
3764,CA-2021-147753,2021-03-05,598,0,2024-12-13
3765,CA-2021-147760,2021-11-04,434,0.3,2024-12-13
3766,CA-2021-147767,2021-12-02,724,0.7,2024-12-13
3767,CA-2021-147844,2021-05-02,202,0,2024-12-13
3768,CA-2021-147942,2021-04-01,537,0.1,2024-12-13
3769,CA-2021-147956,2021-12-24,32,0,2024-12-13
3770,CA-2021-148012,2021-12-09,436,0.2,2024-12-13
3771,CA-2021-148068,2021-09-18,528,0,2024-12-13
3772,CA-2021-148138,2021-09-29,500,0.2,2024-12-13
3773,CA-2021-148145,2021-03-18,726,0,2024-12-13
3774,CA-2021-148166,2021-10-21,567,0.2,2024-12-13
3775,CA-2021-148264,2021-12-08,460,0,2024-12-13
3776,CA-2021-148320,2021-11-03,593,0,2024-12-13
3777,CA-2021-148355,2021-12-24,557,0,2024-12-13
3778,CA-2021-148404,2021-10-07,234,0.34,2024-12-13
3779,CA-2021-148411,2021-09-24,652,0.25,2024-12-13
3780,CA-2021-148446,2021-12-10,493,0,2024-12-13
3781,CA-2021-148474,2021-06-12,498,0,2024-12-13
3782,CA-2021-148642,2021-03-06,244,0.2,2024-12-13
3783,CA-2021-148691,2021-12-03,180,0.1,2024-12-13
3784,CA-2021-148810,2021-06-26,236,0.2,2024-12-13
3785,CA-2021-148922,2021-12-10,720,0,2024-12-13
3786,CA-2021-148929,2021-09-07,708,0,2024-12-13
3787,CA-2021-148985,2021-11-11,734,0,2024-12-13
3788,CA-2021-148992,2021-11-23,177,0.2,2024-12-13
3789,CA-2021-148999,2021-01-30,250,0.2,2024-12-13
3790,CA-2021-149048,2021-05-13,93,0,2024-12-13
3791,CA-2021-149076,2021-01-14,706,0,2024-12-13
3792,CA-2021-149146,2021-10-12,701,0.2,2024-12-13
3793,CA-2021-149160,2021-11-23,391,0,2024-12-13
3794,CA-2021-149181,2021-05-08,496,0.3,2024-12-13
3795,CA-2021-149468,2021-05-20,47,0,2024-12-13
3796,CA-2021-149489,2021-04-24,211,0.53,2024-12-13
3797,CA-2021-149559,2021-09-11,428,0.07,2024-12-13
3798,CA-2021-149699,2021-12-22,157,0,2024-12-13
3799,CA-2021-149706,2021-12-11,57,0.2,2024-12-13
3800,CA-2021-149720,2021-06-04,271,0.6,2024-12-13
3801,CA-2021-149853,2021-10-03,603,0.2,2024-12-13
3802,CA-2021-149881,2021-04-01,557,0.17,2024-12-13
3803,CA-2021-149888,2021-11-07,276,0.4,2024-12-13
3804,CA-2021-149895,2021-09-08,253,0.4,2024-12-13
3805,CA-2021-149944,2021-11-12,485,0,2024-12-13
3806,CA-2021-150091,2021-10-12,572,0,2024-12-13
3807,CA-2021-150189,2021-07-08,779,0,2024-12-13
3808,CA-2021-150266,2021-11-25,652,0.38,2024-12-13
3809,CA-2021-150420,2021-06-03,297,0,2024-12-13
3810,CA-2021-150469,2021-01-26,147,0,2024-12-13
3811,CA-2021-150497,2021-07-20,703,0,2024-12-13
3812,CA-2021-150504,2021-11-06,322,0.2,2024-12-13
3813,CA-2021-150525,2021-02-20,402,0,2024-12-13
3814,CA-2021-150602,2021-02-09,520,0,2024-12-13
3815,CA-2021-150609,2021-04-30,579,0.2,2024-12-13
3816,CA-2021-150623,2021-04-10,195,0,2024-12-13
3817,CA-2021-150707,2021-10-14,267,0,2024-12-13
3818,CA-2021-150910,2021-12-22,384,0.24,2024-12-13
3819,CA-2021-150931,2021-01-06,235,0,2024-12-13
3820,CA-2021-150959,2021-11-11,747,0.5,2024-12-13
3821,CA-2021-150987,2021-04-08,30,0,2024-12-13
3822,CA-2021-151008,2021-09-07,396,0.1,2024-12-13
3823,CA-2021-151071,2021-04-25,486,0.2,2024-12-13
3824,CA-2021-151176,2021-02-13,722,0,2024-12-13
3825,CA-2021-151183,2021-10-14,90,0,2024-12-13
3826,CA-2021-151190,2021-06-27,312,0,2024-12-13
3827,CA-2021-151211,2021-08-17,30,0,2024-12-13
3828,CA-2021-151218,2021-06-20,596,0.2,2024-12-13
3829,CA-2021-151225,2021-10-27,394,0.2,2024-12-13
3830,CA-2021-151281,2021-04-27,330,0,2024-12-13
3831,CA-2021-151358,2021-08-18,563,0,2024-12-13
3832,CA-2021-151428,2021-09-21,643,0,2024-12-13
3833,CA-2021-151484,2021-04-20,185,0.2,2024-12-13
3834,CA-2021-151596,2021-10-08,99,0,2024-12-13
3835,CA-2021-151750,2021-01-01,390,0.53,2024-12-13
3836,CA-2021-151799,2021-12-14,83,0.06,2024-12-13
3837,CA-2021-151855,2021-05-27,119,0.45,2024-12-13
3838,CA-2021-151911,2021-04-30,222,0,2024-12-13
3839,CA-2021-151981,2021-08-06,305,0,2024-12-13
3840,CA-2021-152079,2021-01-20,521,0.2,2024-12-13
3841,CA-2021-152093,2021-09-10,704,0.8,2024-12-13
3842,CA-2021-152135,2021-03-16,503,0.4,2024-12-13
3843,CA-2021-152142,2021-11-14,480,0.2,2024-12-13
3844,CA-2021-152198,2021-09-09,351,0.53,2024-12-13
3845,CA-2021-152205,2021-09-28,687,0.7,2024-12-13
3846,CA-2021-152226,2021-05-12,371,0.2,2024-12-13
3847,CA-2021-152261,2021-03-02,340,0.7,2024-12-13
3848,CA-2021-152275,2021-10-01,432,0.2,2024-12-13
3849,CA-2021-152310,2021-08-12,212,0.07,2024-12-13
3850,CA-2021-152436,2021-12-08,186,0,2024-12-13
3851,CA-2021-152485,2021-09-04,349,0.2,2024-12-13
3852,CA-2021-152499,2021-01-22,258,0.2,2024-12-13
3853,CA-2021-152583,2021-10-30,620,0.37,2024-12-13
3854,CA-2021-152660,2021-12-04,127,0.2,2024-12-13
3855,CA-2021-152695,2021-12-10,131,0,2024-12-13
3856,CA-2021-152702,2021-10-12,705,0.3,2024-12-13
3857,CA-2021-152709,2021-10-07,193,0,2024-12-13
3858,CA-2021-152737,2021-11-07,767,0.1,2024-12-13
3859,CA-2021-152786,2021-03-12,294,0,2024-12-13
3860,CA-2021-152807,2021-10-30,494,0.2,2024-12-13
3861,CA-2021-152856,2021-09-08,659,0.2,2024-12-13
3862,CA-2021-152912,2021-11-09,93,0,2024-12-13
3863,CA-2021-152926,2021-10-02,678,0.8,2024-12-13
3864,CA-2021-152933,2021-10-12,503,0.2,2024-12-13
3865,CA-2021-152961,2021-01-15,670,0,2024-12-13
3866,CA-2021-152968,2021-05-26,94,0,2024-12-13
3867,CA-2021-152975,2021-09-14,627,0.03,2024-12-13
3868,CA-2021-153045,2021-01-19,576,0.28,2024-12-13
3869,CA-2021-153080,2021-05-22,259,0,2024-12-13
3870,CA-2021-153227,2021-12-04,177,0,2024-12-13
3871,CA-2021-153339,2021-11-03,209,0.2,2024-12-13
3872,CA-2021-153654,2021-11-24,497,0.7,2024-12-13
3873,CA-2021-153787,2021-05-19,60,0,2024-12-13
3874,CA-2021-153822,2021-09-19,7,0.33,2024-12-13
3875,CA-2021-153843,2021-03-13,674,0,2024-12-13
3876,CA-2021-153871,2021-12-11,623,0,2024-12-13
3877,CA-2021-154011,2021-06-19,194,0.55,2024-12-13
3878,CA-2021-154039,2021-02-17,383,0.35,2024-12-13
3879,CA-2021-154074,2021-08-31,119,0.1,2024-12-13
3880,CA-2021-154088,2021-11-12,449,0.2,2024-12-13
3881,CA-2021-154102,2021-02-06,704,0,2024-12-13
3882,CA-2021-154109,2021-11-06,521,0.25,2024-12-13
3883,CA-2021-154116,2021-12-15,438,0.07,2024-12-13
3884,CA-2021-154123,2021-11-20,669,0,2024-12-13
3885,CA-2021-154137,2021-11-11,543,0,2024-12-13
3886,CA-2021-154214,2021-03-20,740,0,2024-12-13
3887,CA-2021-154410,2021-10-21,497,0,2024-12-13
3888,CA-2021-154466,2021-01-01,235,0,2024-12-13
3889,CA-2021-154501,2021-04-30,246,0,2024-12-13
3890,CA-2021-154676,2021-08-05,579,0.2,2024-12-13
3891,CA-2021-154718,2021-01-19,218,0.2,2024-12-13
3892,CA-2021-154732,2021-11-05,31,0.8,2024-12-13
3893,CA-2021-154760,2021-01-09,104,0.7,2024-12-13
3894,CA-2021-154809,2021-02-13,512,0,2024-12-13
3895,CA-2021-154816,2021-11-06,776,0,2024-12-13
3896,CA-2021-154907,2021-03-31,239,0.32,2024-12-13
3897,CA-2021-154935,2021-12-24,49,0.2,2024-12-13
3898,CA-2021-154949,2021-10-15,487,0,2024-12-13
3899,CA-2021-155047,2021-08-27,684,0.2,2024-12-13
3900,CA-2021-155075,2021-12-02,314,0.7,2024-12-13
3901,CA-2021-155089,2021-12-02,189,0.7,2024-12-13
3902,CA-2021-155152,2021-07-07,534,0,2024-12-13
3903,CA-2021-155159,2021-11-25,220,0,2024-12-13
3904,CA-2021-155292,2021-10-30,635,0,2024-12-13
3905,CA-2021-155362,2021-12-17,232,0,2024-12-13
3906,CA-2021-155376,2021-12-22,688,0,2024-12-13
3907,CA-2021-155460,2021-04-13,662,0.1,2024-12-13
3908,CA-2021-155558,2021-10-26,593,0,2024-12-13
3909,CA-2021-155607,2021-11-26,283,0.1,2024-12-13
3910,CA-2021-155621,2021-11-08,441,0,2024-12-13
3911,CA-2021-155642,2021-05-18,92,0.6,2024-12-13
3912,CA-2021-155698,2021-03-08,776,0,2024-12-13
3913,CA-2021-155705,2021-08-21,561,0,2024-12-13
3914,CA-2021-155712,2021-03-02,426,0.2,2024-12-13
3915,CA-2021-155740,2021-07-30,745,0.7,2024-12-13
3916,CA-2021-155824,2021-03-10,443,0.45,2024-12-13
3917,CA-2021-155873,2021-06-16,10,0,2024-12-13
3918,CA-2021-155880,2021-03-25,353,0,2024-12-13
3919,CA-2021-155929,2021-09-09,36,0.2,2024-12-13
3920,CA-2021-155936,2021-06-22,381,0.8,2024-12-13
3921,CA-2021-155957,2021-11-26,136,0.2,2024-12-13
3922,CA-2021-155985,2021-03-23,76,0,2024-12-13
3923,CA-2021-156237,2021-09-14,609,0.55,2024-12-13
3924,CA-2021-156272,2021-03-21,614,0.2,2024-12-13
3925,CA-2021-156363,2021-10-22,520,0.3,2024-12-13
3926,CA-2021-156391,2021-09-26,699,0.2,2024-12-13
3927,CA-2021-156412,2021-12-04,158,0.7,2024-12-13
3928,CA-2021-156622,2021-11-23,400,0.38,2024-12-13
3929,CA-2021-156664,2021-12-18,104,0.32,2024-12-13
3930,CA-2021-156720,2021-12-30,393,0.2,2024-12-13
3931,CA-2021-156769,2021-05-06,315,0,2024-12-13
3932,CA-2021-156776,2021-08-07,387,0.1,2024-12-13
3933,CA-2021-156818,2021-07-11,351,0,2024-12-13
3934,CA-2021-156895,2021-05-08,209,0.3,2024-12-13
3935,CA-2021-156951,2021-10-01,249,0.1,2024-12-13
3936,CA-2021-156958,2021-12-05,583,0.16,2024-12-13
3937,CA-2021-157091,2021-06-26,196,0,2024-12-13
3938,CA-2021-157112,2021-04-23,298,0.45,2024-12-13
3939,CA-2021-157196,2021-11-05,4,0,2024-12-13
3940,CA-2021-157252,2021-01-20,185,0.1,2024-12-13
3941,CA-2021-157273,2021-01-30,730,0.2,2024-12-13
3942,CA-2021-157350,2021-08-26,231,0.6,2024-12-13
3943,CA-2021-157413,2021-06-01,118,0.2,2024-12-13
3944,CA-2021-157420,2021-11-21,335,0.2,2024-12-13
3945,CA-2021-157448,2021-11-16,452,0,2024-12-13
3946,CA-2021-157469,2021-12-02,279,0.3,2024-12-13
3947,CA-2021-157483,2021-11-11,276,0,2024-12-13
3948,CA-2021-157651,2021-12-10,318,0.2,2024-12-13
3949,CA-2021-157672,2021-10-05,628,0.2,2024-12-13
3950,CA-2021-157833,2021-06-17,424,0.2,2024-12-13
3951,CA-2021-157854,2021-04-08,226,0,2024-12-13
3952,CA-2021-157903,2021-04-04,42,0.2,2024-12-13
3953,CA-2021-157931,2021-09-17,531,0,2024-12-13
3954,CA-2021-157966,2021-03-13,720,0.23,2024-12-13
3955,CA-2021-157980,2021-12-07,693,0.2,2024-12-13
3956,CA-2021-157987,2021-09-02,14,0.06,2024-12-13
3957,CA-2021-158036,2021-09-08,197,0.2,2024-12-13
3958,CA-2021-158071,2021-06-10,68,0.07,2024-12-13
3959,CA-2021-158106,2021-06-04,183,0,2024-12-13
3960,CA-2021-158120,2021-11-17,429,0.45,2024-12-13
3961,CA-2021-158169,2021-08-12,396,0,2024-12-13
3962,CA-2021-158246,2021-11-09,341,0.2,2024-12-13
3963,CA-2021-158344,2021-08-07,134,0,2024-12-13
3964,CA-2021-158379,2021-09-22,340,0.37,2024-12-13
3965,CA-2021-158386,2021-10-16,98,0,2024-12-13
3966,CA-2021-158407,2021-06-04,480,0.2,2024-12-13
3967,CA-2021-158561,2021-11-11,66,0.2,2024-12-13
3968,CA-2021-158673,2021-12-29,419,0,2024-12-13
3969,CA-2021-158722,2021-10-20,483,0.2,2024-12-13
3970,CA-2021-158729,2021-12-19,13,0,2024-12-13
3971,CA-2021-158736,2021-12-18,773,0,2024-12-13
3972,CA-2021-158743,2021-10-20,336,0,2024-12-13
3973,CA-2021-158876,2021-11-19,8,0.3,2024-12-13
3974,CA-2021-158883,2021-06-02,173,0.2,2024-12-13
3975,CA-2021-158953,2021-06-04,523,0.8,2024-12-13
3976,CA-2021-158967,2021-12-10,116,0.2,2024-12-13
3977,CA-2021-159100,2021-10-16,784,0.3,2024-12-13
3978,CA-2021-159107,2021-06-24,445,0,2024-12-13
3979,CA-2021-159135,2021-11-04,437,0,2024-12-13
3980,CA-2021-159149,2021-02-17,171,0.24,2024-12-13
3981,CA-2021-159156,2021-11-13,419,0,2024-12-13
3982,CA-2021-159226,2021-04-25,648,0.15,2024-12-13
3983,CA-2021-159282,2021-10-16,299,0.7,2024-12-13
3984,CA-2021-159352,2021-03-12,418,0,2024-12-13
3985,CA-2021-159366,2021-01-07,119,0.1,2024-12-13
3986,CA-2021-159457,2021-10-19,631,0.2,2024-12-13
3987,CA-2021-159464,2021-05-18,737,0,2024-12-13
3988,CA-2021-159506,2021-11-27,405,0,2024-12-13
3989,CA-2021-159597,2021-11-09,490,0,2024-12-13
3990,CA-2021-159604,2021-04-14,154,0,2024-12-13
3991,CA-2021-159667,2021-11-09,601,0.2,2024-12-13
3992,CA-2021-159688,2021-05-07,6,0,2024-12-13
3993,CA-2021-159793,2021-08-25,721,0.5,2024-12-13
3994,CA-2021-159884,2021-08-31,363,0.2,2024-12-13
3995,CA-2021-159954,2021-09-10,715,0,2024-12-13
3996,CA-2021-160017,2021-09-28,710,0.2,2024-12-13
3997,CA-2021-160031,2021-12-04,477,0.2,2024-12-13
3998,CA-2021-160045,2021-04-26,449,0.6,2024-12-13
3999,CA-2021-160087,2021-03-18,275,0.2,2024-12-13
4000,CA-2021-160122,2021-11-18,637,0.25,2024-12-13
4001,CA-2021-160325,2021-09-24,100,0,2024-12-13
4002,CA-2021-160416,2021-11-13,16,0,2024-12-13
4003,CA-2021-160423,2021-01-21,611,0.45,2024-12-13
4004,CA-2021-160458,2021-05-27,259,0.2,2024-12-13
4005,CA-2021-160514,2021-11-12,192,0,2024-12-13
4006,CA-2021-160633,2021-11-16,106,0.27,2024-12-13
4007,CA-2021-160661,2021-10-28,664,0,2024-12-13
4008,CA-2021-160724,2021-05-05,791,0,2024-12-13
4009,CA-2021-160801,2021-09-19,283,0.7,2024-12-13
4010,CA-2021-160885,2021-12-02,382,0,2024-12-13
4011,CA-2021-160899,2021-08-11,237,0,2024-12-13
4012,CA-2021-160927,2021-01-29,754,0,2024-12-13
4013,CA-2021-160934,2021-01-15,773,0,2024-12-13
4014,CA-2021-160962,2021-04-28,491,0.2,2024-12-13
4015,CA-2021-160983,2021-10-29,295,0,2024-12-13
4016,CA-2021-161018,2021-11-09,602,0,2024-12-13
4017,CA-2021-161046,2021-03-05,128,0,2024-12-13
4018,CA-2021-161053,2021-09-22,357,0,2024-12-13
4019,CA-2021-161067,2021-09-03,417,0.05,2024-12-13
4020,CA-2021-161088,2021-05-25,516,0,2024-12-13
4021,CA-2021-161102,2021-07-31,255,0,2024-12-13
4022,CA-2021-161130,2021-11-03,85,0.2,2024-12-13
4023,CA-2021-161172,2021-03-16,711,0.34,2024-12-13
4024,CA-2021-161200,2021-08-06,721,0,2024-12-13
4025,CA-2021-161333,2021-02-02,388,0,2024-12-13
4026,CA-2021-161340,2021-05-28,41,0.35,2024-12-13
4027,CA-2021-161410,2021-06-26,131,0.4,2024-12-13
4028,CA-2021-161459,2021-11-25,248,0.1,2024-12-13
4029,CA-2021-161480,2021-12-25,617,0.2,2024-12-13
4030,CA-2021-161557,2021-09-03,27,0.6,2024-12-13
4031,CA-2021-161578,2021-12-16,624,0,2024-12-13
4032,CA-2021-161592,2021-04-06,176,0.7,2024-12-13
4033,CA-2021-161655,2021-05-13,186,0,2024-12-13
4034,CA-2021-161739,2021-11-10,248,0.6,2024-12-13
4035,CA-2021-161774,2021-05-14,312,0.22,2024-12-13
4036,CA-2021-161809,2021-01-20,750,0.2,2024-12-13
4037,CA-2021-161823,2021-09-03,20,0,2024-12-13
4038,CA-2021-161851,2021-04-15,100,0.7,2024-12-13
4039,CA-2021-161893,2021-01-23,331,0.45,2024-12-13
4040,CA-2021-161956,2021-08-27,236,0.08,2024-12-13
4041,CA-2021-161970,2021-09-22,584,0,2024-12-13
4042,CA-2021-161984,2021-04-10,695,0,2024-12-13
4043,CA-2021-162015,2021-07-11,415,0,2024-12-13
4044,CA-2021-162033,2021-03-26,274,0,2024-12-13
4045,CA-2021-162075,2021-03-18,771,0.2,2024-12-13
4046,CA-2021-162096,2021-11-10,734,0,2024-12-13
4047,CA-2021-162173,2021-10-26,581,0,2024-12-13
4048,CA-2021-162250,2021-11-24,608,0,2024-12-13
4049,CA-2021-162474,2021-03-13,284,0.2,2024-12-13
4050,CA-2021-162481,2021-09-25,183,0,2024-12-13
4051,CA-2021-162565,2021-12-11,656,0.37,2024-12-13
4052,CA-2021-162572,2021-09-25,622,0.2,2024-12-13
4053,CA-2021-162635,2021-10-09,254,0.2,2024-12-13
4054,CA-2021-162691,2021-08-01,52,0.3,2024-12-13
4055,CA-2021-162712,2021-06-18,567,0.2,2024-12-13
4056,CA-2021-162789,2021-09-22,456,0,2024-12-13
4057,CA-2021-162880,2021-12-25,297,0.2,2024-12-13
4058,CA-2021-162929,2021-11-19,54,0.1,2024-12-13
4059,CA-2021-162936,2021-08-18,158,0,2024-12-13
4060,CA-2021-162978,2021-05-04,480,0.13,2024-12-13
4061,CA-2021-163006,2021-06-30,299,0.37,2024-12-13
4062,CA-2021-163020,2021-09-15,531,0,2024-12-13
4063,CA-2021-163069,2021-08-18,596,0.2,2024-12-13
4064,CA-2021-163097,2021-08-27,686,0.2,2024-12-13
4065,CA-2021-163125,2021-10-09,485,0.25,2024-12-13
4066,CA-2021-163139,2021-12-01,137,0.07,2024-12-13
4067,CA-2021-163160,2021-10-13,768,0.53,2024-12-13
4068,CA-2021-163188,2021-11-07,255,0,2024-12-13
4069,CA-2021-163209,2021-05-03,519,0,2024-12-13
4070,CA-2021-163265,2021-02-16,410,0.3,2024-12-13
4071,CA-2021-163321,2021-08-07,289,0.2,2024-12-13
4072,CA-2021-163335,2021-09-24,25,0,2024-12-13
4073,CA-2021-163405,2021-12-21,96,0,2024-12-13
4074,CA-2021-163510,2021-12-25,412,0,2024-12-13
4075,CA-2021-163531,2021-06-26,679,0,2024-12-13
4076,CA-2021-163566,2021-08-03,732,0.2,2024-12-13
4077,CA-2021-163629,2021-11-17,618,0,2024-12-13
4078,CA-2021-163671,2021-12-24,232,0.2,2024-12-13
4079,CA-2021-163692,2021-09-07,234,0.7,2024-12-13
4080,CA-2021-163818,2021-10-04,610,0,2024-12-13
4081,CA-2021-163860,2021-12-28,467,0.57,2024-12-13
4082,CA-2021-163874,2021-11-10,557,0.2,2024-12-13
4083,CA-2021-163902,2021-03-02,549,0.1,2024-12-13
4084,CA-2021-163979,2021-12-28,433,0,2024-12-13
4085,CA-2021-164000,2021-12-18,28,0.2,2024-12-13
4086,CA-2021-164028,2021-11-24,388,0,2024-12-13
4087,CA-2021-164042,2021-05-23,435,0.5,2024-12-13
4088,CA-2021-164049,2021-11-02,432,0,2024-12-13
4089,CA-2021-164098,2021-01-26,144,0.2,2024-12-13
4090,CA-2021-164112,2021-06-30,560,0,2024-12-13
4091,CA-2021-164168,2021-11-12,473,0.37,2024-12-13
4092,CA-2021-164329,2021-01-30,526,0,2024-12-13
4093,CA-2021-164364,2021-11-12,178,0,2024-12-13
4094,CA-2021-164378,2021-07-15,527,0.02,2024-12-13
4095,CA-2021-164707,2021-02-18,185,0.07,2024-12-13
4096,CA-2021-164756,2021-09-18,714,0,2024-12-13
4097,CA-2021-164819,2021-10-15,658,0,2024-12-13
4098,CA-2021-164826,2021-12-28,362,0.05,2024-12-13
4099,CA-2021-164917,2021-12-02,518,0.2,2024-12-13
4100,CA-2021-164959,2021-07-11,440,0,2024-12-13
4101,CA-2021-165008,2021-09-15,230,0.2,2024-12-13
4102,CA-2021-165029,2021-11-26,29,0,2024-12-13
4103,CA-2021-165099,2021-12-11,217,0.8,2024-12-13
4104,CA-2021-165155,2021-09-21,92,0,2024-12-13
4105,CA-2021-165204,2021-11-13,529,0.2,2024-12-13
4106,CA-2021-165323,2021-06-17,713,0,2024-12-13
4107,CA-2021-165386,2021-08-03,159,0.3,2024-12-13
4108,CA-2021-165491,2021-03-20,334,0,2024-12-13
4109,CA-2021-165603,2021-10-17,714,0,2024-12-13
4110,CA-2021-165687,2021-11-17,178,0,2024-12-13
4111,CA-2021-165715,2021-12-02,86,0.2,2024-12-13
4112,CA-2021-165757,2021-06-22,599,0.53,2024-12-13
4113,CA-2021-165841,2021-12-21,193,0,2024-12-13
4114,CA-2021-165904,2021-04-07,332,0.2,2024-12-13
4115,CA-2021-166093,2021-08-17,661,0.09,2024-12-13
4116,CA-2021-166128,2021-04-11,482,0,2024-12-13
4117,CA-2021-166142,2021-07-15,525,0.15,2024-12-13
4118,CA-2021-166184,2021-03-24,333,0.03,2024-12-13
4119,CA-2021-166198,2021-04-21,412,0,2024-12-13
4120,CA-2021-166296,2021-03-13,428,0,2024-12-13
4121,CA-2021-166317,2021-09-22,355,0,2024-12-13
4122,CA-2021-166415,2021-02-19,499,0,2024-12-13
4123,CA-2021-166436,2021-11-24,765,0.05,2024-12-13
4124,CA-2021-166499,2021-03-19,780,0,2024-12-13
4125,CA-2021-166576,2021-05-16,395,0.2,2024-12-13
4126,CA-2021-166695,2021-05-20,133,0.13,2024-12-13
4127,CA-2021-166709,2021-11-17,328,0,2024-12-13
4128,CA-2021-166835,2021-11-12,217,0.2,2024-12-13
4129,CA-2021-166849,2021-04-20,695,0.6,2024-12-13
4130,CA-2021-166856,2021-09-18,767,0.1,2024-12-13
4131,CA-2021-166898,2021-09-11,432,0.1,2024-12-13
4132,CA-2021-166919,2021-11-23,32,0.2,2024-12-13
4133,CA-2021-166926,2021-12-01,706,0,2024-12-13
4134,CA-2021-166933,2021-04-24,507,0,2024-12-13
4135,CA-2021-167003,2021-05-23,785,0.2,2024-12-13
4136,CA-2021-167017,2021-11-23,200,0,2024-12-13
4137,CA-2021-167080,2021-06-10,453,0,2024-12-13
4138,CA-2021-167094,2021-10-21,211,0.2,2024-12-13
4139,CA-2021-167101,2021-03-24,93,0,2024-12-13
4140,CA-2021-167150,2021-12-10,102,0.2,2024-12-13
4141,CA-2021-167227,2021-11-02,572,0,2024-12-13
4142,CA-2021-167381,2021-09-22,261,0,2024-12-13
4143,CA-2021-167395,2021-12-02,439,0,2024-12-13
4144,CA-2021-167542,2021-08-13,425,0.2,2024-12-13
4145,CA-2021-167549,2021-07-25,274,0.3,2024-12-13
4146,CA-2021-167626,2021-09-03,550,0.2,2024-12-13
4147,CA-2021-167640,2021-03-06,281,0.05,2024-12-13
4148,CA-2021-167661,2021-10-05,535,0.13,2024-12-13
4149,CA-2021-167668,2021-05-06,744,0,2024-12-13
4150,CA-2021-167703,2021-02-03,489,0.45,2024-12-13
4151,CA-2021-167752,2021-01-15,663,0.2,2024-12-13
4152,CA-2021-167871,2021-11-18,17,0.2,2024-12-13
4153,CA-2021-167899,2021-05-21,368,0,2024-12-13
4154,CA-2021-167913,2021-07-30,388,0,2024-12-13
4155,CA-2021-167941,2021-11-06,364,0.3,2024-12-13
4156,CA-2021-167976,2021-11-11,387,0,2024-12-13
4157,CA-2021-168102,2021-04-24,167,0.2,2024-12-13
4158,CA-2021-168109,2021-07-03,380,0.1,2024-12-13
4159,CA-2021-168123,2021-03-05,352,0,2024-12-13
4160,CA-2021-168172,2021-08-06,693,0,2024-12-13
4161,CA-2021-168179,2021-11-02,343,0,2024-12-13
4162,CA-2021-168193,2021-03-06,651,0,2024-12-13
4163,CA-2021-168228,2021-04-27,45,0,2024-12-13
4164,CA-2021-168389,2021-12-11,240,0.26,2024-12-13
4165,CA-2021-168396,2021-08-03,74,0,2024-12-13
4166,CA-2021-168403,2021-09-09,211,0.2,2024-12-13
4167,CA-2021-168641,2021-11-24,414,0.05,2024-12-13
4168,CA-2021-168655,2021-10-12,523,0.1,2024-12-13
4169,CA-2021-168739,2021-05-29,335,0.6,2024-12-13
4170,CA-2021-168837,2021-10-14,412,0,2024-12-13
4171,CA-2021-168858,2021-11-19,353,0,2024-12-13
4172,CA-2021-168900,2021-05-04,693,0.7,2024-12-13
4173,CA-2021-168942,2021-08-01,270,0,2024-12-13
4174,CA-2021-169005,2021-11-02,86,0,2024-12-13
4175,CA-2021-169012,2021-07-10,85,0,2024-12-13
4176,CA-2021-169054,2021-04-22,531,0.2,2024-12-13
4177,CA-2021-169124,2021-07-03,485,0,2024-12-13
4178,CA-2021-169264,2021-08-14,574,0,2024-12-13
4179,CA-2021-169285,2021-03-21,663,0,2024-12-13
4180,CA-2021-169327,2021-09-02,510,0.07,2024-12-13
4181,CA-2021-169362,2021-10-12,710,0.2,2024-12-13
4182,CA-2021-169404,2021-04-09,558,0.45,2024-12-13
4183,CA-2021-169411,2021-12-24,14,0,2024-12-13
4184,CA-2021-169439,2021-09-09,456,0.2,2024-12-13
4185,CA-2021-169474,2021-02-04,361,0,2024-12-13
4186,CA-2021-169607,2021-10-12,123,0,2024-12-13
4187,CA-2021-169691,2021-06-15,234,0,2024-12-13
4188,CA-2021-169810,2021-07-25,622,0,2024-12-13
4189,CA-2021-169817,2021-09-21,250,0.7,2024-12-13
4190,CA-2021-169859,2021-12-14,535,0.07,2024-12-13
4191,CA-2021-169894,2021-11-24,545,0.45,2024-12-13
4192,CA-2021-169901,2021-06-15,135,0.2,2024-12-13
4193,CA-2021-169929,2021-09-25,474,0,2024-12-13
4194,CA-2021-169978,2021-12-24,324,0.15,2024-12-13
4195,CA-2021-169999,2021-06-19,407,0.1,2024-12-13
4196,US-2018-100279,2018-03-10,726,0,2024-12-13
4197,US-2018-100853,2018-09-14,341,0.5,2024-12-13
4198,US-2018-102071,2018-05-09,592,0,2024-12-13
4199,US-2018-102631,2018-12-13,249,0.6,2024-12-13
4200,US-2018-102715,2018-04-11,378,0.2,2024-12-13
4201,US-2018-103338,2018-03-11,623,0,2024-12-13
4202,US-2018-103905,2018-07-14,62,0.5,2024-12-13
4203,US-2018-104759,2018-03-31,202,0.5,2024-12-13
4204,US-2018-105137,2018-10-10,623,0.7,2024-12-13
4205,US-2018-105151,2018-03-30,691,0,2024-12-13
4206,US-2018-105767,2018-05-23,48,0.43,2024-12-13
4207,US-2018-106299,2018-08-02,579,0,2024-12-13
4208,US-2018-106334,2018-12-27,363,0.1,2024-12-13
4209,US-2018-106992,2018-09-19,667,0.4,2024-12-13
